TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.708566;190-0-175-100.gba.solunet.com.ar.4227;184.107.43.74.http:;[S],;390796489:390796609,;Vide;512,;Vide;120:
11:42:06.708579;190-0-175-100.gba.solunet.com.ar.4228;184.107.43.74.http:;[S],;1477598814:1477598934,;Vide;512,;Vide;120:
11:42:06.708592;190-0-175-100.gba.solunet.com.ar.4229;184.107.43.74.http:;[S],;944127652:944127772,;Vide;512,;Vide;120:
11:42:06.708605;190-0-175-100.gba.solunet.com.ar.4230;184.107.43.74.http:;[S],;749242349:749242469,;Vide;512,;Vide;120:
11:42:06.708618;190-0-175-100.gba.solunet.com.ar.4231;184.107.43.74.http:;[S],;18584537:18584657,;Vide;512,;Vide;120:
11:42:06.708631;190-0-175-100.gba.solunet.com.ar.4232;184.107.43.74.http:;[S],;913536065:913536185,;Vide;512,;Vide;120:
11:42:06.708644;190-0-175-100.gba.solunet.com.ar.4233;184.107.43.74.http:;[S],;2124710634:2124710754,;Vide;512,;Vide;120:
11:42:06.708657;190-0-175-100.gba.solunet.com.ar.4234;184.107.43.74.http:;[S],;1094682710:1094682830,;Vide;512,;Vide;120:
11:42:06.708670;190-0-175-100.gba.solunet.com.ar.4235;184.107.43.74.http:;[S],;1660598034:1660598154,;Vide;512,;Vide;120:
11:42:06.708683;190-0-175-100.gba.solunet.com.ar.4236;184.107.43.74.http:;[S],;299945688:299945808,;Vide;512,;Vide;120:
11:42:06.708697;190-0-175-100.gba.solunet.com.ar.4237;184.107.43.74.http:;[S],;534420512:534420632,;Vide;512,;Vide;120:
11:42:06.708710;190-0-175-100.gba.solunet.com.ar.4238;184.107.43.74.http:;[S],;477142461:477142581,;Vide;512,;Vide;120:
11:42:06.708725;190-0-175-100.gba.solunet.com.ar.4239;184.107.43.74.http:;[S],;2005842779:2005842899,;Vide;512,;Vide;120:
11:42:06.708739;190-0-175-100.gba.solunet.com.ar.4240;184.107.43.74.http:;[S],;918040501:918040621,;Vide;512,;Vide;120:
11:42:06.708752;190-0-175-100.gba.solunet.com.ar.4241;184.107.43.74.http:;[S],;1352551570:1352551690,;Vide;512,;Vide;120:
11:42:06.708765;190-0-175-100.gba.solunet.com.ar.4242;184.107.43.74.http:;[S],;1947008212:1947008332,;Vide;512,;Vide;120:
11:42:06.708778;190-0-175-100.gba.solunet.com.ar.4243;184.107.43.74.http:;[S],;1517625413:1517625533,;Vide;512,;Vide;120:
11:42:06.708791;190-0-175-100.gba.solunet.com.ar.4244;184.107.43.74.http:;[S],;170751698:170751818,;Vide;512,;Vide;120:
11:42:06.708813;190-0-175-100.gba.solunet.com.ar.4245;184.107.43.74.http:;[S],;1555971783:1555971903,;Vide;512,;Vide;120:
11:42:06.708829;190-0-175-100.gba.solunet.com.ar.4246;184.107.43.74.http:;[S],;1208735596:1208735716,;Vide;512,;Vide;120:
11:42:06.708842;190-0-175-100.gba.solunet.com.ar.4247;184.107.43.74.http:;[S],;591944392:591944512,;Vide;512,;Vide;120:
11:42:06.708855;190-0-175-100.gba.solunet.com.ar.4248;184.107.43.74.http:;[S],;1716762348:1716762468,;Vide;512,;Vide;120:
11:42:06.708868;190-0-175-100.gba.solunet.com.ar.4249;184.107.43.74.http:;[S],;1682214496:1682214616,;Vide;512,;Vide;120:
11:42:06.708881;190-0-175-100.gba.solunet.com.ar.4250;184.107.43.74.http:;[S],;1333274593:1333274713,;Vide;512,;Vide;120:
11:42:06.708894;190-0-175-100.gba.solunet.com.ar.4251;184.107.43.74.http:;[S],;2012281713:2012281833,;Vide;512,;Vide;120:
11:42:06.708907;190-0-175-100.gba.solunet.com.ar.4252;184.107.43.74.http:;[S],;1776409669:1776409789,;Vide;512,;Vide;120:
11:42:06.708920;190-0-175-100.gba.solunet.com.ar.4253;184.107.43.74.http:;[S],;2044718315:2044718435,;Vide;512,;Vide;120:
11:42:06.708933;190-0-175-100.gba.solunet.com.ar.4254;184.107.43.74.http:;[S],;2072224383:2072224503,;Vide;512,;Vide;120:
11:42:06.708946;190-0-175-100.gba.solunet.com.ar.4255;184.107.43.74.http:;[S],;834430196:834430316,;Vide;512,;Vide;120:
11:42:06.708959;190-0-175-100.gba.solunet.com.ar.4256;184.107.43.74.http:;[S],;1308808832:1308808952,;Vide;512,;Vide;120:
11:42:06.708972;190-0-175-100.gba.solunet.com.ar.4257;184.107.43.74.http:;[S],;460711200:460711320,;Vide;512,;Vide;120:
11:42:06.708985;190-0-175-100.gba.solunet.com.ar.4258;184.107.43.74.http:;[S],;828417437:828417557,;Vide;512,;Vide;120:
11:42:06.708997;190-0-175-100.gba.solunet.com.ar.4259;184.107.43.74.http:;[S],;1742042709:1742042829,;Vide;512,;Vide;120:
11:42:06.709010;190-0-175-100.gba.solunet.com.ar.4260;184.107.43.74.http:;[S],;1998231020:1998231140,;Vide;512,;Vide;120:
11:42:06.709023;190-0-175-100.gba.solunet.com.ar.4261;184.107.43.74.http:;[S],;198741072:198741192,;Vide;512,;Vide;120:
11:42:06.709036;190-0-175-100.gba.solunet.com.ar.4262;184.107.43.74.http:;[S],;657124697:657124817,;Vide;512,;Vide;120:
11:42:06.709049;190-0-175-100.gba.solunet.com.ar.4263;184.107.43.74.http:;[S],;2139434314:2139434434,;Vide;512,;Vide;120:
11:42:06.709062;190-0-175-100.gba.solunet.com.ar.4264;184.107.43.74.http:;[S],;327929613:327929733,;Vide;512,;Vide;120:
11:42:06.709075;190-0-175-100.gba.solunet.com.ar.4265;184.107.43.74.http:;[S],;612260599:612260719,;Vide;512,;Vide;120:
11:42:06.709088;190-0-175-100.gba.solunet.com.ar.4266;184.107.43.74.http:;[S],;358058012:358058132,;Vide;512,;Vide;120:
11:42:06.709101;190-0-175-100.gba.solunet.com.ar.4267;184.107.43.74.http:;[S],;2012751188:2012751308,;Vide;512,;Vide;120:
11:42:06.709114;190-0-175-100.gba.solunet.com.ar.4268;184.107.43.74.http:;[S],;1815793342:1815793462,;Vide;512,;Vide;120:
11:42:06.709127;190-0-175-100.gba.solunet.com.ar.4269;184.107.43.74.http:;[S],;244326936:244327056,;Vide;512,;Vide;120:
11:42:06.709140;190-0-175-100.gba.solunet.com.ar.4270;184.107.43.74.http:;[S],;1451678397:1451678517,;Vide;512,;Vide;120:
11:42:06.709152;190-0-175-100.gba.solunet.com.ar.4271;184.107.43.74.http:;[S],;2060920930:2060921050,;Vide;512,;Vide;120:
11:42:06.709165;190-0-175-100.gba.solunet.com.ar.4272;184.107.43.74.http:;[S],;1277122458:1277122578,;Vide;512,;Vide;120:
11:42:06.709178;190-0-175-100.gba.solunet.com.ar.4273;184.107.43.74.http:;[S],;1047291193:1047291313,;Vide;512,;Vide;120:
11:42:06.709191;190-0-175-100.gba.solunet.com.ar.4274;184.107.43.74.http:;[S],;741568900:741569020,;Vide;512,;Vide;120:
11:42:06.709204;190-0-175-100.gba.solunet.com.ar.4275;184.107.43.74.http:;[S],;530707277:530707397,;Vide;512,;Vide;120:
11:42:06.709217;190-0-175-100.gba.solunet.com.ar.4276;184.107.43.74.http:;[S],;1970678107:1970678227,;Vide;512,;Vide;120:
11:42:06.709230;190-0-175-100.gba.solunet.com.ar.4277;184.107.43.74.http:;[S],;1975249690:1975249810,;Vide;512,;Vide;120:
11:42:06.709242;190-0-175-100.gba.solunet.com.ar.4278;184.107.43.74.http:;[S],;1136366418:1136366538,;Vide;512,;Vide;120:
11:42:06.709255;190-0-175-100.gba.solunet.com.ar.4279;184.107.43.74.http:;[S],;1170790640:1170790760,;Vide;512,;Vide;120:
11:42:06.709268;190-0-175-100.gba.solunet.com.ar.4280;184.107.43.74.http:;[S],;1613253203:1613253323,;Vide;512,;Vide;120:
11:42:06.709281;190-0-175-100.gba.solunet.com.ar.4281;184.107.43.74.http:;[S],;1649545054:1649545174,;Vide;512,;Vide;120:
11:42:06.709294;190-0-175-100.gba.solunet.com.ar.4282;184.107.43.74.http:;[S],;1144464258:1144464378,;Vide;512,;Vide;120:
11:42:06.709307;190-0-175-100.gba.solunet.com.ar.4283;184.107.43.74.http:;[S],;1874420484:1874420604,;Vide;512,;Vide;120:
11:42:06.709320;190-0-175-100.gba.solunet.com.ar.4284;184.107.43.74.http:;[S],;1589164751:1589164871,;Vide;512,;Vide;120:
11:42:06.709333;190-0-175-100.gba.solunet.com.ar.4285;184.107.43.74.http:;[S],;213437795:213437915,;Vide;512,;Vide;120:
11:42:06.709346;190-0-175-100.gba.solunet.com.ar.4286;184.107.43.74.http:;[S],;729153459:729153579,;Vide;512,;Vide;120:
11:42:06.709359;190-0-175-100.gba.solunet.com.ar.4287;184.107.43.74.http:;[S],;150153280:150153400,;Vide;512,;Vide;120:
11:42:06.709372;190-0-175-100.gba.solunet.com.ar.4288;184.107.43.74.http:;[S],;1084632106:1084632226,;Vide;512,;Vide;120:
11:42:06.709385;190-0-175-100.gba.solunet.com.ar.4289;184.107.43.74.http:;[S],;66040080:66040200,;Vide;512,;Vide;120:
11:42:06.709398;190-0-175-100.gba.solunet.com.ar.4290;184.107.43.74.http:;[S],;983903558:983903678,;Vide;512,;Vide;120:
11:42:06.709411;190-0-175-100.gba.solunet.com.ar.4291;184.107.43.74.http:;[S],;1541486265:1541486385,;Vide;512,;Vide;120:
11:42:06.709424;190-0-175-100.gba.solunet.com.ar.4292;184.107.43.74.http:;[S],;1937529273:1937529393,;Vide;512,;Vide;120:
11:42:06.709436;190-0-175-100.gba.solunet.com.ar.4293;184.107.43.74.http:;[S],;681673631:681673751,;Vide;512,;Vide;120:
11:42:06.709449;190-0-175-100.gba.solunet.com.ar.4294;184.107.43.74.http:;[S],;2060837303:2060837423,;Vide;512,;Vide;120:
11:42:06.709462;190-0-175-100.gba.solunet.com.ar.4295;184.107.43.74.http:;[S],;2107982604:2107982724,;Vide;512,;Vide;120:
11:42:06.709475;190-0-175-100.gba.solunet.com.ar.4296;184.107.43.74.http:;[S],;1435370135:1435370255,;Vide;512,;Vide;120:
11:42:06.709488;190-0-175-100.gba.solunet.com.ar.4297;184.107.43.74.http:;[S],;401057908:401058028,;Vide;512,;Vide;120:
11:42:06.709509;190-0-175-100.gba.solunet.com.ar.4298;184.107.43.74.http:;[S],;1017797111:1017797231,;Vide;512,;Vide;120:
11:42:06.709525;190-0-175-100.gba.solunet.com.ar.4299;184.107.43.74.http:;[S],;806413790:806413910,;Vide;512,;Vide;120:
11:42:06.709541;190-0-175-100.gba.solunet.com.ar.4300;184.107.43.74.http:;[S],;11234881:11235001,;Vide;512,;Vide;120:
11:42:06.709554;190-0-175-100.gba.solunet.com.ar.4301;184.107.43.74.http:;[S],;83938781:83938901,;Vide;512,;Vide;120:
11:42:06.709567;190-0-175-100.gba.solunet.com.ar.4302;184.107.43.74.http:;[S],;937962773:937962893,;Vide;512,;Vide;120:
11:42:06.709579;190-0-175-100.gba.solunet.com.ar.4303;184.107.43.74.http:;[S],;1702945666:1702945786,;Vide;512,;Vide;120:
11:42:06.709592;190-0-175-100.gba.solunet.com.ar.4304;184.107.43.74.http:;[S],;1278695007:1278695127,;Vide;512,;Vide;120:
11:42:06.709605;190-0-175-100.gba.solunet.com.ar.4305;184.107.43.74.http:;[S],;406779696:406779816,;Vide;512,;Vide;120:
11:42:06.709618;190-0-175-100.gba.solunet.com.ar.4306;184.107.43.74.http:;[S],;1765390659:1765390779,;Vide;512,;Vide;120:
11:42:06.709631;190-0-175-100.gba.solunet.com.ar.4307;184.107.43.74.http:;[S],;882755058:882755178,;Vide;512,;Vide;120:
11:42:06.709644;190-0-175-100.gba.solunet.com.ar.4308;184.107.43.74.http:;[S],;1881606233:1881606353,;Vide;512,;Vide;120:
11:42:06.709657;190-0-175-100.gba.solunet.com.ar.4309;184.107.43.74.http:;[S],;1603343306:1603343426,;Vide;512,;Vide;120:
11:42:06.709670;190-0-175-100.gba.solunet.com.ar.4310;184.107.43.74.http:;[S],;1218756917:1218757037,;Vide;512,;Vide;120:
11:42:06.709683;190-0-175-100.gba.solunet.com.ar.4311;184.107.43.74.http:;[S],;193616622:193616742,;Vide;512,;Vide;120:
11:42:06.709695;190-0-175-100.gba.solunet.com.ar.4312;184.107.43.74.http:;[S],;177467474:177467594,;Vide;512,;Vide;120:
11:42:06.709708;190-0-175-100.gba.solunet.com.ar.4313;184.107.43.74.http:;[S],;167290085:167290205,;Vide;512,;Vide;120:
11:42:06.709721;190-0-175-100.gba.solunet.com.ar.4314;184.107.43.74.http:;[S],;2037504939:2037505059,;Vide;512,;Vide;120:
11:42:06.709734;190-0-175-100.gba.solunet.com.ar.4315;184.107.43.74.http:;[S],;934825844:934825964,;Vide;512,;Vide;120:
11:42:06.709747;190-0-175-100.gba.solunet.com.ar.4316;184.107.43.74.http:;[S],;1367657890:1367658010,;Vide;512,;Vide;120:
11:42:06.709760;190-0-175-100.gba.solunet.com.ar.4317;184.107.43.74.http:;[S],;1917670888:1917671008,;Vide;512,;Vide;120:
11:42:06.709773;190-0-175-100.gba.solunet.com.ar.4318;184.107.43.74.http:;[S],;587534471:587534591,;Vide;512,;Vide;120:
11:42:06.709786;190-0-175-100.gba.solunet.com.ar.4319;184.107.43.74.http:;[S],;609364393:609364513,;Vide;512,;Vide;120:
11:42:06.709799;190-0-175-100.gba.solunet.com.ar.4320;184.107.43.74.http:;[S],;2049200734:2049200854,;Vide;512,;Vide;120:
11:42:06.709812;190-0-175-100.gba.solunet.com.ar.4321;184.107.43.74.http:;[S],;1595979756:1595979876,;Vide;512,;Vide;120:
11:42:06.709825;190-0-175-100.gba.solunet.com.ar.4322;184.107.43.74.http:;[S],;791187724:791187844,;Vide;512,;Vide;120:
11:42:06.709838;190-0-175-100.gba.solunet.com.ar.4323;184.107.43.74.http:;[S],;1572353911:1572354031,;Vide;512,;Vide;120:
11:42:06.709850;190-0-175-100.gba.solunet.com.ar.4324;184.107.43.74.http:;[S],;326184653:326184773,;Vide;512,;Vide;120:
11:42:06.709863;190-0-175-100.gba.solunet.com.ar.4325;184.107.43.74.http:;[S],;1261000900:1261001020,;Vide;512,;Vide;120:
11:42:06.709876;190-0-175-100.gba.solunet.com.ar.4326;184.107.43.74.http:;[S],;42334313:42334433,;Vide;512,;Vide;120:
11:42:06.709889;190-0-175-100.gba.solunet.com.ar.4327;184.107.43.74.http:;[S],;253038675:253038795,;Vide;512,;Vide;120:
11:42:06.709902;190-0-175-100.gba.solunet.com.ar.4328;184.107.43.74.http:;[S],;146688248:146688368,;Vide;512,;Vide;120:
11:42:06.709915;190-0-175-100.gba.solunet.com.ar.4329;184.107.43.74.http:;[S],;741080142:741080262,;Vide;512,;Vide;120:
11:42:06.709928;190-0-175-100.gba.solunet.com.ar.4330;184.107.43.74.http:;[S],;695144500:695144620,;Vide;512,;Vide;120:
11:42:06.709940;190-0-175-100.gba.solunet.com.ar.4331;184.107.43.74.http:;[S],;20116203:20116323,;Vide;512,;Vide;120:
11:42:06.709953;190-0-175-100.gba.solunet.com.ar.4332;184.107.43.74.http:;[S],;947417682:947417802,;Vide;512,;Vide;120:
11:42:06.709966;190-0-175-100.gba.solunet.com.ar.4333;184.107.43.74.http:;[S],;120044412:120044532,;Vide;512,;Vide;120:
11:42:06.709979;190-0-175-100.gba.solunet.com.ar.4334;184.107.43.74.http:;[S],;1388425709:1388425829,;Vide;512,;Vide;120:
11:42:06.709992;190-0-175-100.gba.solunet.com.ar.4335;184.107.43.74.http:;[S],;1736289284:1736289404,;Vide;512,;Vide;120:
11:42:06.710005;190-0-175-100.gba.solunet.com.ar.4336;184.107.43.74.http:;[S],;1570414834:1570414954,;Vide;512,;Vide;120:
11:42:06.710017;190-0-175-100.gba.solunet.com.ar.4337;184.107.43.74.http:;[S],;508709369:508709489,;Vide;512,;Vide;120:
11:42:06.710031;190-0-175-100.gba.solunet.com.ar.4338;184.107.43.74.http:;[S],;1581411596:1581411716,;Vide;512,;Vide;120:
11:42:50.773148;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;655628,;1808,;[nop,nop,TS;0

11:42:50.773260;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;655628:657076,;17692,;544,;[nop,nop,TS;1448

11:42:50.773266;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;657076,;1808,;[nop,nop,TS;0

11:42:50.773275;www.aggloroanne.fr.https;BP-Linux8.53324:;[P.],;657076:658470,;17692,;544,;[nop,nop,TS;1394

11:42:50.773279;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;658470,;1801,;[nop,nop,TS;0

11:42:50.773342;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[.],;1:1419,;209,;261,;[nop,nop,TS;1418

11:42:50.773347;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;1419,;251,;[nop,nop,TS;0

11:42:50.773481;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;1419:2837,;209,;261,;[nop,nop,TS;1418

11:42:50.773483;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;2837,;274,;[nop,nop,TS;0

11:42:50.773489;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[.],;2837:4255,;209,;261,;[nop,nop,TS;1418

11:42:50.773493;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;4255,;296,;[nop,nop,TS;0

11:42:50.773498;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;4255:4602,;209,;261,;[nop,nop,TS;347

11:42:50.773500;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;4602,;319,;[nop,nop,TS;0

11:42:50.775288;www.aggloroanne.fr.https;BP-Linux8.53329:;[.],;438546:439994,;14980,;489,;[nop,nop,TS;1448

11:42:50.775297;BP-Linux8.53329;www.aggloroanne.fr.https:;[.],;Vide;439994,;2919,;[nop,nop,TS;0

11:42:50.775395;www.aggloroanne.fr.https;BP-Linux8.53329:;[P.],;439994:440392,;14980,;489,;[nop,nop,TS;398

11:42:50.775400;BP-Linux8.53329;www.aggloroanne.fr.https:;[.],;Vide;440392,;2916,;[nop,nop,TS;0

11:42:50.808070;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[P.],;209:302,;4602,;319,;[nop,nop,TS;93

11:42:50.820254;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;4602:4894,;302,;261,;[nop,nop,TS;292

11:42:50.820357;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;4894:4963,;302,;261,;[nop,nop,TS;69

11:42:50.820731;BP-Linux8.37257;par21s05-in-f131.1e100.net.http:;[.],;Vide;1404,;251,;[nop,nop,TS;0

11:42:50.822982;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;4963,;341,;[nop,nop,TS;0

11:42:50.832580;par21s05-in-f131.1e100.net.http;BP-Linux8.37257:;[.],;Vide;864,;265,;[nop,nop,TS;0

11:42:50.833405;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[P.],;302:465,;4963,;341,;[nop,nop,TS;163

11:42:50.833720;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[P.],;465:717,;4963,;341,;[nop,nop,TS;252

11:42:50.845211;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[P.],;717:755,;4963,;341,;[nop,nop,TS;38

11:42:50.845277;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;4963:5001,;465,;265,;[nop,nop,TS;38

11:42:50.850259;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[.],;Vide;717,;269,;[nop,nop,TS;0

11:42:50.857029;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[.],;Vide;755,;269,;[nop,nop,TS;0

11:42:50.857425;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;5001:5632,;755,;269,;[nop,nop,TS;631

11:42:50.857468;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;5632,;363,;[nop,nop,TS;0

11:42:50.857562;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;5632:6997,;755,;269,;[nop,nop,TS;1365

11:42:50.857567;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;6997:7133,;755,;269,;[nop,nop,TS;136

11:42:50.857570;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[.],;Vide;7133,;408,;[nop,nop,TS;0

11:42:50.857672;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[P.],;7133:7179,;755,;269,;[nop,nop,TS;46

11:42:50.857886;BP-Linux8.54055;par21s20-in-f10.1e100.net.https:;[P.],;755:801,;7179,;408,;[nop,nop,TS;46

11:42:50.874259;par21s20-in-f10.1e100.net.https;BP-Linux8.54055:;[.],;Vide;801,;269,;[nop,nop,TS;0

11:42:50.915325;BP-Linux8.53324;www.aggloroanne.fr.https:;[P.],;17692:18380,;658470,;1815,;[nop,nop,TS;688

11:42:50.941973;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;658470:659918,;18380,;554,;[nop,nop,TS;1448

11:42:50.941996;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;659918,;1808,;[nop,nop,TS;0

11:42:50.942121;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;659918:661366,;18380,;554,;[nop,nop,TS;1448

11:42:50.942127;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;661366,;1808,;[nop,nop,TS;0

11:42:50.942134;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;661366:662814,;18380,;554,;[nop,nop,TS;1448

11:42:50.942138;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;662814,;1801,;[nop,nop,TS;0

11:42:50.942144;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;662814:664262,;18380,;554,;[nop,nop,TS;1448

11:42:50.942147;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;664262,;1794,;[nop,nop,TS;0

11:42:50.942152;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;664262:665710,;18380,;554,;[nop,nop,TS;1448

11:42:50.942155;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;665710,;1787,;[nop,nop,TS;0

11:42:50.942160;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;665710:667158,;18380,;554,;[nop,nop,TS;1448

11:42:50.942163;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;667158,;1780,;[nop,nop,TS;0

11:42:50.942233;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;667158:668606,;18380,;554,;[nop,nop,TS;1448

11:42:50.942236;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;668606,;1808,;[nop,nop,TS;0

11:42:50.942382;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;668606:670054,;18380,;554,;[nop,nop,TS;1448

11:42:50.942388;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;670054,;1808,;[nop,nop,TS;0

11:42:50.942396;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;670054:671502,;18380,;554,;[nop,nop,TS;1448

11:42:50.942399;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;671502,;1801,;[nop,nop,TS;0

11:42:50.942405;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;671502:672950,;18380,;554,;[nop,nop,TS;1448

11:42:50.942407;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;672950,;1794,;[nop,nop,TS;0

11:42:50.961216;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;672950:674398,;18380,;554,;[nop,nop,TS;1448

11:42:50.961226;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;674398,;1808,;[nop,nop,TS;0

11:42:50.961339;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;674398:675846,;18380,;554,;[nop,nop,TS;1448

11:42:50.961345;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;675846,;1808,;[nop,nop,TS;0

11:42:50.961353;www.aggloroanne.fr.https;BP-Linux8.53324:;[.],;675846:677294,;18380,;554,;[nop,nop,TS;1448

11:42:50.961357;www.aggloroanne.fr.https;BP-Linux8.53324:;[P.],;677294:677682,;18380,;554,;[nop,nop,TS;388

11:42:50.961387;BP-Linux8.53324;www.aggloroanne.fr.https:;[.],;Vide;677682,;1794,;[nop,nop,TS;0

11:42:51.008424;BP-Linux8.41373;par21s23-in-f10.1e100.net.https:;[P.],;814:909,;8897,;430,;[nop,nop,TS;95

11:42:51.020277;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[.],;Vide;909,;269,;[nop,nop,TS;0

11:42:51.020952;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[P.],;8897:9226,;909,;269,;[nop,nop,TS;329

11:42:51.021086;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[P.],;9226:10644,;909,;269,;[nop,nop,TS;1418

11:42:51.021094;BP-Linux8.41373;par21s23-in-f10.1e100.net.https:;[.],;Vide;10644,;475,;[nop,nop,TS;0

11:42:51.021365;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[P.],;10644:10705,;909,;269,;[nop,nop,TS;61

11:42:51.021485;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[P.],;10705:10751,;909,;269,;[nop,nop,TS;46

11:42:51.021800;BP-Linux8.41373;par21s23-in-f10.1e100.net.https:;[.],;Vide;10751,;475,;[nop,nop,TS;0

11:42:51.021855;BP-Linux8.41373;par21s23-in-f10.1e100.net.https:;[P.],;909:955,;10751,;475,;[nop,nop,TS;46

11:42:51.039029;par21s23-in-f10.1e100.net.https;BP-Linux8.41373:;[.],;Vide;955,;269,;[nop,nop,TS;0
